USAF,WBAN,YR--MODAHRMN,DIR,SPD,GUS,CLG,SKC,L,M,H,VSB,MW,MW,MW,MW,AW,AW,AW,AW,W,TEMP,DEWP,SLP,ALT,STP,MAX,MIN,PCP01,PCP06,PCP24,PCPXX,SD
725053,94728,201309300451.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,58,51,1018.7,30.11,1013.9,72,57,0,*****,*****,*****,**
725053,94728,201309300459.00,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,72,***,*****,*****,0,*****,0
725053,94728,201309300551.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,58,51,1019,30.12,1014.2,62,58,0,*****,*****,*****,**
725053,94728,201309300651.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,57,52,1018.6,30.11,1013.9,***,***,0,*****,*****,*****,**
725053,94728,201309300751.00,40,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,57,53,1018.2,30.09,1013.2,***,***,0,*****,*****,*****,**
725053,94728,201309300851.00,30,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,57,53,1018,30.09,1013.2,***,***,0,*****,*****,*****,**
725053,94728,201309300951.00,320,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,57,53,1018.2,30.1,1013.5,***,***,0,*****,*****,*****,**
725053,94728,201309301051.00,***,0,***,722,CLR,*,*,*,8,**,**,**,**,**,**,**,**,*,56,52,1018.7,30.11,1013.9,***,***,0,*****,*****,*****,**
725053,94728,201309301151.00,***,0,***,722,CLR,*,*,*,7,**,**,**,**,**,**,**,**,*,57,53,1018.6,30.11,1013.9,59,56,0,*****,*****,*****,**
725053,94728,201309301251.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,52,1018.6,30.11,1013.9,***,***,0,*****,*****,*****,**
725053,94728,201309301351.00,70,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,63,50,1018.4,30.1,1013.5,***,***,0,*****,*****,*****,**
725053,94728,201309301451.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,65,48,1018.3,30.1,1013.5,***,***,0,*****,*****,*****,**
725053,94728,201309301551.00,990,3,***,722,CLR,*,*,*,9.1,**,**,**,**,**,**,**,**,*,68,47,1017.5,30.07,1012.5,***,***,0,*****,*****,*****,**
725053,94728,201309301651.00,990,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,72,49,1016.6,30.05,1011.8,***,***,0,*****,*****,*****,**
725053,94728,201309301751.00,990,6,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,73,49,1016.2,30.04,1011.5,73,57,0,*****,*****,*****,**
725053,94728,201309301851.00,40,5,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,74,48,1015.8,30.02,1010.8,***,***,0,*****,*****,*****,**
725053,94728,201309301951.00,340,5,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,73,46,1015.4,30.01,1010.5,***,***,0,*****,*****,*****,**
725053,94728,201309302051.00,990,7,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,71,51,1015.2,30.01,1010.5,***,***,0,*****,*****,*****,**
725053,94728,201309302151.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,52,1015.1,30,1010.1,***,***,0,*****,*****,*****,**
725053,94728,201309302251.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,67,51,1015.4,30.01,1010.5,***,***,0,*****,*****,*****,**
725053,94728,201309302351.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,65,53,1015.6,30.02,1010.8,75,65,0,*****,*****,*****,**
725053,94728,201310010051.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,53,1015.8,30.03,1011.2,***,***,0,*****,*****,*****,**
